order_id,ship_date,ship_mode,customer_id,postal_code,date_id,delais_livraison
US-2017-134908,2017-06-09,standard class,JS-15940,19134,346,4
US-2017-148803,2017-12-11,same day,LR-16915,33030,19,0
CA-2017-152170,2017-11-15,second class,FH-14275,46350,329,3
CA-2015-146969,2015-10-03,standard class,AP-10915,90045,347,4
CA-2016-112452,2016-04-04,same day,NC-18340,48911,322,0
CA-2017-160395,2018-01-06,standard class,KL-16555,89502,348,6
CA-2015-136567,2015-12-21,first class,PS-19045,22801,349,1
CA-2017-149314,2017-07-07,second class,GB-14530,90004,350,5
CA-2018-147039,2018-07-04,standard class,AA-10315,55407,351,5
CA-2015-127964,2015-03-08,standard class,AP-10720,10035,180,5
CA-2015-117709,2015-05-08,standard class,PM-18940,49201,352,4
CA-2016-125416,2016-11-02,same day,KC-16540,98115,353,0
CA-2018-145226,2018-12-10,second class,DL-13315,10035,132,2
CA-2015-158064,2015-04-25,standard class,AA-10375,90008,354,4
US-2016-104430,2016-10-26,standard class,LT-17110,61701,355,4
CA-2017-161207,2017-09-03,standard class,AB-10060,3301,37,5
CA-2015-120243,2015-12-30,second class,AT-10435,90004,356,3
CA-2017-113621,2017-12-05,standard class,JE-15745,20852,38,4
CA-2017-168081,2017-04-27,second class,CA-12055,77070,357,3
CA-2018-138779,2018-01-15,first class,RB-19570,28540,358,1
CA-2015-127131,2015-11-30,standard class,HR-14830,98103,123,6
CA-2018-117212,2018-02-28,second class,BT-11530,90036,359,2
US-2016-130519,2016-09-15,same day,NG-18355,33065,360,0
CA-2017-130946,2017-04-12,standard class,ZC-21910,77041,113,4
CA-2017-114727,2017-07-24,standard class,LS-16945,80219,361,6
CA-2018-133235,2018-08-04,first class,LH-16750,28205,314,3
CA-2017-137050,2017-07-18,second class,SW-20755,10009,176,4
US-2018-118087,2018-09-13,standard class,SP-20620,19134,362,4
CA-2015-110184,2015-07-16,standard class,BF-11170,90036,107,4
CA-2017-126004,2017-12-05,first class,BM-11140,10024,363,1
CA-2018-100013,2018-11-11,standard class,ZC-21910,90045,33,5
CA-2016-132570,2016-11-02,second class,KT-16480,14215,67,2
CA-2017-144344,2017-10-28,same day,PG-18820,33437,74,0
CA-2015-127012,2015-08-15,standard class,GM-14680,98105,364,4
CA-2017-128727,2017-09-04,standard class,MO-17800,10024,37,6
US-2017-162859,2017-02-22,standard class,PG-18820,10009,365,7
CA-2018-133641,2018-05-21,standard class,EJ-14155,39503,366,7
CA-2015-168494,2015-12-14,second class,NP-18700,93727,367,2
CA-2018-115602,2018-12-24,standard class,DJ-13630,10009,339,6
CA-2018-144638,2018-03-14,standard class,MH-18115,19013,368,4
US-2017-168620,2017-12-28,second class,RB-19795,28205,369,4
CA-2018-105053,2018-07-09,second class,CS-12355,11561,370,2
CA-2017-155992,2017-10-02,first class,CC-12220,46350,371,1
CA-2018-110380,2018-09-07,standard class,PF-19225,94122,283,5
US-2015-167738,2015-12-29,standard class,JC-16105,90045,130,5
CA-2018-121412,2018-09-27,standard class,BG-11695,80027,330,4
US-2017-103646,2017-04-26,standard class,SP-20545,60623,372,5
CA-2017-119186,2017-05-26,same day,MS-17710,76106,373,0
CA-2017-148698,2017-05-07,standard class,BD-11770,77070,374,5
CA-2015-163293,2015-09-11,first class,KC-16255,31204,58,3
CA-2017-160815,2017-09-06,first class,TR-21325,52402,141,1
CA-2018-122154,2018-04-11,first class,SA-20830,32216,299,2
US-2016-149692,2016-12-12,standard class,KW-16435,78745,335,6
CA-2017-119445,2017-07-03,standard class,GM-14500,2908,154,7
CA-2016-124268,2016-07-08,standard class,AD-10180,10035,375,4
CA-2017-154711,2017-11-26,standard class,TB-21355,10009,376,4
CA-2017-163384,2017-11-12,first class,CC-12430,94122,276,2
CA-2016-101707,2016-09-01,standard class,PF-19165,92105,312,5
CA-2018-115427,2019-01-03,standard class,EB-13975,94533,282,4
CA-2017-134425,2017-12-12,second class,QJ-19255,55106,377,4
CA-2016-115847,2016-09-24,second class,TC-21535,22204,378,5
US-2018-126179,2018-07-07,standard class,CS-12460,31907,379,4
CA-2017-101966,2017-07-16,second class,BM-11785,77036,176,2
CA-2017-141397,2017-06-21,first class,RC-19825,91104,17,1
CA-2017-141082,2017-12-13,standard class,FM-14380,1841,10,4
US-2017-134488,2017-10-01,standard class,PK-19075,43229,380,7
CA-2018-157651,2018-12-14,standard class,HA-14920,19120,323,4
CA-2015-160773,2015-07-05,standard class,LW-16825,32725,218,4
CA-2018-167703,2018-02-08,standard class,MC-17575,45231,381,5
CA-2018-121804,2018-03-08,standard class,LP-17095,42071,382,5
CA-2018-162635,2018-10-10,first class,EB-14170,28403,383,1
US-2015-117058,2015-05-30,first class,LE-16810,60653,226,3
CA-2017-128258,2017-04-01,first class,CP-12085,6360,384,2
CA-2018-106033,2018-10-18,second class,FG-14260,94110,385,3
CA-2018-127705,2018-06-06,standard class,AB-10255,44052,386,4
CA-2015-122567,2015-02-21,standard class,MN-17935,75220,387,5
CA-2015-121664,2015-05-10,standard class,HP-14815,90049,388,4
US-2018-123281,2018-04-07,standard class,JF-15190,90008,389,5
CA-2018-100524,2018-04-02,second class,CM-12115,10011,149,2
CA-2018-113481,2018-01-04,first class,AS-10045,28540,390,2
CA-2016-131758,2016-06-01,standard class,KB-16315,11520,51,4
CA-2015-118339,2015-03-24,standard class,BN-11515,55044,391,7
CA-2017-162901,2017-03-31,first class,AS-10045,22204,392,3
CA-2018-162978,2018-05-09,standard class,LW-16990,94109,393,5
US-2015-160444,2015-07-05,same day,DC-12850,77036,211,0
CA-2017-145247,2017-05-07,first class,ND-18370,40214,394,2
CA-2018-125199,2018-10-25,standard class,HM-14860,19120,13,6
US-2018-155425,2018-11-11,first class,AB-10600,85705,395,1
CA-2018-136672,2018-03-12,standard class,MG-17890,20735,396,5
US-2015-157021,2015-04-06,second class,KM-16720,94591,397,5
CA-2015-126361,2015-08-09,second class,VD-21670,84062,398,5
US-2017-108504,2017-02-05,same day,PP-18955,30080,399,0
CA-2018-124828,2018-07-04,first class,YS-21880,27217,379,1
US-2018-117247,2018-10-14,standard class,CK-12760,60505,383,5
CA-2017-124485,2017-11-26,first class,NC-18340,10035,324,2
CA-2017-159212,2017-11-05,standard class,KM-16375,24153,400,4
US-2017-161396,2017-04-25,standard class,GM-14455,43229,401,6
US-2015-118486,2015-04-08,first class,SD-20485,19143,264,2
CA-2017-130407,2017-09-06,standard class,KD-16270,10024,402,4
US-2017-122245,2017-09-30,standard class,AB-10105,85023,403,5
CA-2018-105144,2018-11-11,standard class,SZ-20035,75051,404,7
CA-2017-136329,2017-07-13,standard class,JD-15895,10035,405,4
CA-2015-146640,2015-07-05,standard class,HA-14905,10024,406,5
CA-2018-115994,2018-01-31,second class,BT-11305,92627,407,3
CA-2016-126697,2016-09-24,first class,SV-20815,77041,408,3
CA-2016-124800,2016-09-30,standard class,RW-19540,85204,92,4
US-2016-164448,2016-11-04,second class,DK-12835,93905,67,4
CA-2018-122700,2018-11-30,standard class,LT-17110,43229,163,4
CA-2015-120768,2015-12-21,second class,IM-15070,35630,138,2
US-2017-153129,2017-12-30,standard class,FP-14320,98105,409,4
CA-2018-106852,2018-06-27,standard class,ST-20530,44134,250,7
CA-2016-139731,2016-10-15,same day,JE-15745,79109,41,0
CA-2018-122735,2018-04-15,second class,BD-11320,2908,410,3
CA-2018-128160,2018-12-24,second class,MM-17920,94110,411,5
CA-2018-102337,2018-06-16,first class,SD-20485,60653,412,3
US-2015-112564,2015-04-24,first class,TS-21160,19134,413,1
CA-2016-145821,2016-05-07,standard class,JB-15400,90008,414,6
US-2016-160150,2016-07-20,first class,TS-21085,85023,415,1
CA-2017-133711,2017-11-29,first class,MC-17425,36608,416,3
CA-2018-148474,2018-06-19,standard class,ME-17320,31907,417,7
CA-2016-111297,2016-08-21,standard class,SC-20440,2740,418,4
CA-2017-123722,2017-10-01,standard class,NH-18610,75061,403,6
CA-2015-155271,2015-05-04,same day,AA-10480,6457,352,0
CA-2016-119907,2016-12-08,standard class,LC-17140,98103,419,7
US-2017-128902,2017-03-15,standard class,MB-18085,8360,16,4
CA-2017-152289,2017-08-28,first class,LC-16930,77506,308,2
US-2017-104794,2017-12-19,first class,KD-16495,10009,150,3
CA-2015-151708,2015-08-14,standard class,MB-17305,85301,191,6
CA-2016-100769,2016-05-16,same day,TH-21550,32216,420,0
CA-2018-139199,2018-12-13,standard class,DK-12835,48234,25,4
US-2016-161466,2016-09-27,second class,ON-18715,19120,421,3
CA-2018-164959,2018-07-15,standard class,KN-16390,90004,422,4
CA-2017-113138,2017-11-25,standard class,NP-18685,14304,210,6
US-2018-104955,2018-03-24,standard class,CG-12040,10024,423,5
CA-2017-121958,2017-11-17,standard class,CS-12505,27360,310,4
CA-2018-121468,2018-11-20,first class,KD-16345,92683,95,1
US-2017-108455,2017-12-08,standard class,MK-18160,94122,424,6
CA-2018-101210,2018-08-28,second class,DW-13540,38301,268,3
US-2017-108098,2017-10-18,standard class,CP-12340,98115,425,4
CA-2015-119032,2015-12-03,standard class,MS-17770,10035,426,6
CA-2016-140410,2016-11-07,standard class,CM-12655,90008,427,4
CA-2015-136280,2015-12-06,standard class,Co-12640,19143,428,7
CA-2018-139661,2018-11-03,standard class,JW-15220,98661,429,4
CA-2015-123925,2015-12-19,second class,RF-19840,31907,430,2
CA-2018-152485,2018-09-08,standard class,JD-15790,75019,431,4
CA-2018-130386,2018-11-18,standard class,NG-18430,78745,80,6
CA-2016-153388,2016-08-07,standard class,PC-19000,90004,432,6
CA-2017-134208,2017-09-23,standard class,CS-12505,31907,31,6
CA-2018-108294,2018-12-10,same day,LS-16975,68104,323,0
CA-2018-100384,2018-07-01,standard class,NH-18610,91767,68,7
CA-2018-112809,2018-08-22,standard class,RA-19915,75220,197,4
CA-2015-111059,2015-02-06,second class,TB-21400,98105,433,3
CA-2018-109946,2018-04-21,standard class,PL-18925,60610,434,5
CA-2016-144806,2016-12-11,standard class,GH-14425,85705,335,5
CA-2017-122392,2017-07-27,standard class,CJ-12010,18103,340,5
CA-2016-148432,2016-11-10,second class,MC-18130,19711,170,3
CA-2016-103793,2016-03-31,standard class,BV-11245,33142,435,5
CA-2018-159884,2018-09-05,standard class,JF-15490,85281,436,5
CA-2017-139885,2017-12-08,standard class,EB-13840,10035,363,4
CA-2018-121888,2018-09-17,second class,CL-11890,2149,139,2
CA-2015-166884,2015-03-16,second class,CK-12205,43229,437,5
CA-2015-107181,2015-02-08,standard class,DB-13270,92024,438,4
CA-2016-111395,2016-11-27,standard class,VB-21745,78207,439,4
US-2018-124926,2018-11-18,second class,ME-17320,77095,27,5
CA-2017-159345,2017-06-22,standard class,IG-15085,92024,20,5
CA-2015-130274,2015-05-05,first class,JS-15940,54915,440,2
CA-2018-158386,2018-10-21,standard class,BO-11425,40475,441,5
CA-2016-111507,2016-02-13,standard class,VW-21775,98006,442,7
CA-2017-109176,2017-05-15,standard class,JW-16075,19140,158,6
CA-2016-112116,2016-03-18,second class,JE-15475,98103,162,2
CA-2015-105172,2015-04-09,standard class,PK-18910,94109,443,5
CA-2018-107293,2018-09-06,first class,CS-12400,98115,444,1
CA-2015-116239,2015-03-04,same day,CL-12565,29203,445,0
CA-2016-132101,2016-03-25,standard class,JO-15550,98105,446,6
CA-2016-129112,2016-11-30,first class,AW-10840,75002,331,1
CA-2018-165029,2018-11-30,standard class,AH-10075,30318,163,4
US-2015-157385,2015-11-25,first class,SC-20095,90004,447,2
CA-2015-101602,2015-12-18,first class,MC-18100,79907,448,3
CA-2017-109057,2017-04-27,standard class,TT-21460,60505,147,5
CA-2017-154403,2017-05-27,standard class,AP-10720,35630,449,4
CA-2016-131338,2016-08-12,first class,NP-18325,10024,76,3
CA-2017-109911,2017-05-16,standard class,VG-21805,23464,450,4
US-2017-132423,2017-04-19,standard class,MY-18295,76051,137,4
CA-2016-122826,2016-06-25,second class,RD-19480,98502,451,2
CA-2015-117317,2015-10-19,same day,JF-15490,90032,452,0
CA-2016-118423,2016-03-27,first class,DP-13390,61604,453,3
CA-2018-149181,2018-05-12,standard class,MD-17350,43229,454,4
CA-2018-158876,2018-11-21,second class,AB-10150,75007,95,2
US-2017-132857,2017-12-17,standard class,CA-12775,37167,19,6
US-2017-115819,2017-04-24,second class,JO-15280,90049,401,5
CA-2015-156349,2015-05-30,standard class,ML-17395,90008,455,4
US-2017-113509,2017-03-19,standard class,PL-18925,19143,456,4
CA-2016-130022,2016-08-16,standard class,JK-16120,55122,457,6
US-2017-118780,2017-09-14,second class,PN-18775,10011,458,4
CA-2018-108560,2018-07-15,standard class,JC-15385,98031,111,7
CA-2016-143119,2016-09-30,standard class,MC-17275,70506,421,6
CA-2018-101049,2018-06-25,second class,AS-10240,44105,459,4
CA-2017-106530,2017-05-08,same day,CL-12565,44105,460,0
CA-2015-168984,2015-12-02,standard class,NW-18400,97224,461,6
CA-2017-157266,2017-06-01,standard class,TB-21280,20016,373,6
US-2015-134712,2015-12-04,standard class,BS-11380,60076,428,5
CA-2016-111829,2016-03-20,first class,FH-14365,98115,446,1
CA-2016-105221,2016-11-03,first class,VM-21685,19140,462,2
CA-2016-120341,2016-09-29,second class,SF-20200,19143,92,3
CA-2015-135699,2015-08-29,same day,HH-15010,94110,463,0
US-2018-132444,2018-11-21,first class,CD-12280,98105,464,3
CA-2018-161809,2018-01-26,standard class,TH-21100,90045,140,6
CA-2018-127285,2018-11-06,standard class,MM-18055,98115,429,7
CA-2018-144526,2018-05-06,standard class,QJ-19255,19143,465,6
CA-2017-128531,2017-11-26,second class,NS-18505,75217,324,2
CA-2018-159457,2018-10-26,standard class,RD-19480,77095,13,7
CA-2017-107615,2017-03-25,first class,RB-19645,89031,466,3
CA-2018-111647,2018-07-07,standard class,RD-19585,75023,379,4
CA-2016-143077,2016-09-21,standard class,SF-20965,77041,12,4
CA-2017-122728,2017-05-24,standard class,EB-13930,94110,467,6
CA-2015-122882,2015-09-13,standard class,SB-20290,19134,468,6
US-2017-101497,2017-10-01,second class,PS-18760,90008,263,2
CA-2018-149489,2018-04-27,first class,DK-12835,19143,469,3
CA-2018-143798,2018-12-12,first class,AW-10840,19140,323,2
CA-2018-129833,2018-12-15,standard class,HF-14995,46203,25,6
US-2017-154361,2017-03-19,standard class,HZ-14950,43229,470,5
US-2017-158708,2017-06-29,second class,AB-10255,75023,154,3
CA-2016-156335,2016-09-28,second class,PO-19195,7002,471,3
CA-2016-148376,2016-12-31,standard class,AG-10900,90008,14,4
CA-2015-135657,2015-06-07,second class,SC-20725,98115,472,4
CA-2016-114069,2016-07-15,second class,ND-18370,10035,473,2
CA-2015-139857,2015-02-06,standard class,CD-12790,92037,474,4
CA-2016-100545,2016-11-26,standard class,IM-15070,19120,7,4
CA-2018-123491,2018-11-05,standard class,JK-15205,94122,429,6
CA-2016-145401,2016-02-04,standard class,JP-15520,77070,475,5
CA-2018-104003,2018-10-13,standard class,DC-13285,94110,476,6
CA-2017-154788,2017-05-04,standard class,JL-15835,10011,477,4
CA-2017-169943,2017-05-24,standard class,BN-11515,10011,478,5
US-2016-123218,2016-12-25,standard class,KD-16345,60623,109,5
CA-2016-127453,2016-12-20,first class,JK-15370,19143,479,1
CA-2017-106894,2017-02-07,same day,CA-12265,22153,480,0
CA-2015-125136,2015-10-03,standard class,KD-16495,28314,481,5
US-2017-131149,2017-07-14,standard class,LH-17155,75081,173,4
CA-2018-101483,2018-08-01,second class,AG-10675,28540,482,3
CA-2016-130204,2016-09-09,standard class,DB-13120,94122,26,6
CA-2015-110527,2015-08-16,standard class,ED-13885,92037,99,7
CA-2018-152807,2018-11-03,standard class,MC-18100,19140,429,4
CA-2015-133270,2015-06-09,first class,BM-11785,14609,483,3
CA-2017-155670,2017-08-17,second class,EM-14065,28540,484,4
US-2015-157406,2015-04-29,standard class,DA-13450,77095,485,4
CA-2016-139094,2016-11-27,standard class,MO-17800,78207,7,5
CA-2018-168837,2018-10-17,first class,JW-15955,94601,486,3
CA-2018-116715,2018-12-05,first class,VW-21775,94122,487,3
CA-2016-135622,2016-12-11,second class,TT-21460,76106,488,3
US-2016-107349,2016-07-15,first class,SL-20155,77095,473,2
CA-2015-139017,2015-05-17,standard class,RM-19375,77095,177,6
CA-2017-110254,2017-08-08,standard class,ML-17755,23434,489,4
US-2015-158057,2015-03-26,standard class,CC-12685,27405,490,4
CA-2018-146024,2018-03-08,standard class,SC-20770,75081,491,6
CA-2017-129686,2017-11-29,second class,GG-14650,60623,492,2
CA-2015-118976,2015-05-03,standard class,MY-18295,21215,493,5
CA-2016-105347,2016-11-28,standard class,DP-13000,90004,21,4
CA-2017-124667,2017-11-16,standard class,BD-11770,10011,494,5
CA-2016-111094,2016-07-13,standard class,CB-12535,2038,495,4
CA-2018-166317,2018-09-26,standard class,JE-15610,53209,496,4
CA-2016-154326,2016-02-19,standard class,RP-19855,53142,497,4
CA-2015-102008,2015-10-04,standard class,RA-19915,10011,498,4
CA-2017-140774,2017-09-10,standard class,BE-11455,66062,141,5
US-2018-139465,2018-08-30,first class,MR-17545,10024,499,3
CA-2017-121034,2017-08-10,second class,JF-15565,75081,500,2
CA-2018-158379,2018-09-26,second class,JA-15970,19134,496,4
US-2017-116729,2017-12-28,first class,GK-14620,90049,501,3
CA-2017-164938,2017-02-13,first class,PB-19210,74133,502,2
CA-2017-165484,2017-10-29,standard class,HK-14890,60610,503,6
CA-2016-131597,2016-09-18,standard class,SP-20620,90045,504,4
CA-2016-164833,2016-06-04,same day,LL-16840,98105,505,0
CA-2016-125423,2016-12-15,second class,MC-17575,90036,291,2
US-2015-130379,2015-05-29,standard class,JL-15235,60623,506,4
CA-2017-168956,2017-02-20,standard class,EA-14035,60623,507,4
CA-2017-167507,2017-12-28,standard class,SA-20830,97756,508,6
US-2016-140851,2016-07-15,second class,ND-18460,31204,473,2
CA-2018-145884,2018-10-21,same day,SL-20155,74403,509,0
CA-2016-131422,2016-11-09,standard class,GB-14530,28110,510,4
CA-2018-162691,2018-08-07,standard class,AS-10045,78745,314,6
CA-2015-141278,2015-06-24,first class,RM-19375,6450,212,3
CA-2015-117345,2015-08-05,standard class,BF-10975,28205,511,4
CA-2017-157763,2017-07-23,standard class,KH-16330,42104,361,5
CA-2016-135391,2016-02-11,second class,FA-14230,78207,72,2
US-2018-113852,2018-08-02,standard class,GW-14605,98115,482,4
US-2018-158512,2018-01-17,second class,DA-13450,20016,512,5
CA-2018-128370,2018-09-10,same day,FH-14275,90004,15,0
CA-2016-160472,2016-07-25,second class,RK-19300,46614,513,5
CA-2015-114643,2015-06-17,standard class,FM-14215,90032,514,4
US-2018-158218,2018-05-15,second class,AC-10420,77041,515,3
CA-2016-121608,2016-09-05,first class,JB-15400,6010,26,2
US-2018-121251,2018-03-27,first class,GM-14440,10009,516,1
US-2018-116659,2018-11-12,same day,NG-18355,43055,80,0
CA-2016-127110,2016-07-01,standard class,CH-12070,19143,517,6
CA-2017-148201,2017-08-29,second class,CC-12145,98103,308,3
CA-2015-116932,2015-07-25,standard class,ME-18010,94122,518,4
CA-2018-142888,2018-11-25,standard class,BP-11230,99207,519,4
CA-2015-147914,2015-06-09,standard class,MP-17470,43229,520,5
US-2017-112977,2017-03-16,standard class,CJ-12010,11561,521,6
CA-2018-112039,2018-03-29,standard class,JC-15775,78207,522,4
CA-2018-118885,2019-01-02,standard class,JG-15160,90049,523,4
US-2018-166611,2018-04-02,standard class,CK-12760,32216,524,5
CA-2016-109512,2016-03-05,same day,LF-17185,10011,525,0
CA-2017-118570,2017-11-17,standard class,CC-12430,19143,310,4
CA-2018-154718,2018-01-23,second class,DL-12865,76248,526,4
CA-2017-147578,2017-04-26,second class,PG-18895,94122,147,4
CA-2015-140165,2015-05-15,first class,EH-14005,33012,8,2
CA-2015-142587,2015-10-22,first class,TB-21520,45014,527,1
CA-2015-157623,2015-03-18,standard class,DK-13225,92646,528,4
CA-2018-145310,2018-12-24,second class,JP-15520,32127,529,2
US-2018-108063,2018-12-05,first class,AS-10090,22901,487,3
CA-2016-109197,2017-01-04,standard class,JO-15280,59801,530,4
CA-2015-169775,2015-09-02,second class,RA-19945,33178,463,4
CA-2017-140543,2017-07-03,second class,Co-12640,29501,531,4
CA-2018-167094,2018-10-22,first class,DK-12835,97477,509,1
